"(329.0, 140.0, 370.0, 207.0, 629.0, 497.0, 658.0, 351.0)","(329.00000001490116, 140.0, 370.0, 207.0, 629.0, 497.0, 658.0, 351.0)","(329.0, 140.00000001490116, 370.0, 207.0, 629.0, 497.0, 658.0, 351.0)","(329.0, 140.0, 370.00000001490116, 207.0, 629.0, 497.0, 658.0, 351.0)","(329.0, 140.0, 370.0, 207.00000001490116, 629.0, 497.0, 658.0, 351.0)","(329.0, 140.0, 370.0, 207.0, 629.0000000149012, 497.0, 658.0, 351.0)","(329.0, 140.0, 370.0, 207.0, 629.0, 497.00000001490116, 658.0, 351.0)","(329.0, 140.0, 370.0, 207.0, 629.0, 497.0, 658.0000000149012, 351.0)","(329.0, 140.0, 370.0, 207.0, 629.0, 497.0, 658.0, 351.00000001490116)","(327.5279846191406, 143.604736328125, 370.04266357421875, 206.67913818359375, 630.338134765625, 497.675537109375, 661.3535766601562, 350.54571533203125)","(327.5279846340418, 143.604736328125, 370.04266357421875, 206.67913818359375, 630.338134765625, 497.675537109375, 661.3535766601562, 350.54571533203125)","(327.5279846191406, 143.60473634302616, 370.04266357421875, 206.67913818359375, 630.338134765625, 497.675537109375, 661.3535766601562, 350.54571533203125)","(327.5279846191406, 143.604736328125, 370.0426635891199, 206.67913818359375, 630.338134765625, 497.675537109375, 661.3535766601562, 350.54571533203125)","(327.5279846191406, 143.604736328125, 370.04266357421875, 206.6791381984949, 630.338134765625, 497.675537109375, 661.3535766601562, 350.54571533203125)","(327.5279846191406, 143.604736328125, 370.04266357421875, 206.67913818359375, 630.3381347805262, 497.675537109375, 661.3535766601562, 350.54571533203125)","(327.5279846191406, 143.604736328125, 370.04266357421875, 206.67913818359375, 630.338134765625, 497.67553712427616, 661.3535766601562, 350.54571533203125)","(327.5279846191406, 143.604736328125, 370.04266357421875, 206.67913818359375, 630.338134765625, 497.675537109375, 661.3535766750574, 350.54571533203125)","(327.5279846191406, 143.604736328125, 370.04266357421875, 206.67913818359375, 630.338134765625, 497.675537109375, 661.3535766601562, 350.5457153469324)","(320.4465648021288, 160.9460960733696, 370.24790935322505, 205.1352436107412, 636.7753353561071, 500.0, 677.486658321551, 350.0)","(320.44656481703, 160.9460960733696, 370.24790935322505, 205.1352436107412, 636.7753353561071, 500.0, 677.486658321551, 350.0)","(320.4465648021288, 160.94609608827076, 370.24790935322505, 205.1352436107412, 636.7753353561071, 500.0, 677.486658321551, 350.0)","(320.4465648021288, 160.9460960733696, 370.2479093681262, 205.1352436107412, 636.7753353561071, 500.0, 677.486658321551, 350.0)","(320.4465648021288, 160.9460960733696, 370.24790935322505, 205.13524362564237, 636.7753353561071, 500.0, 677.486658321551, 350.0)","(320.4465648021288, 160.9460960733696, 370.24790935322505, 205.1352436107412, 636.7753353710083, 500.0, 677.486658321551, 350.0)","(320.4465648021288, 160.9460960733696, 370.24790935322505, 205.1352436107412, 636.7753353561071, 499.99999998509884, 677.486658321551, 350.0)","(320.4465648021288, 160.9460960733696, 370.24790935322505, 205.1352436107412, 636.7753353561071, 500.0, 677.4866583364521, 350.0)","(320.4465648021288, 160.9460960733696, 370.24790935322505, 205.1352436107412, 636.7753353561071, 500.0, 677.486658321551, 350.00000001490116)","(300.0, 219.75262863424308, 370.9441461279124, 199.89973076001155, 658.6049155102421, 500.0, 732.1955634841413, 350.0)","(300.00000001490116, 219.75262863424308, 370.9441461279124, 199.89973076001155, 658.6049155102421, 500.0, 732.1955634841413, 350.0)","(300.0, 219.75262864914424, 370.9441461279124, 199.89973076001155, 658.6049155102421, 500.0, 732.1955634841413, 350.0)","(300.0, 219.75262863424308, 370.94414614281357, 199.89973076001155, 658.6049155102421, 500.0, 732.1955634841413, 350.0)","(300.0, 219.75262863424308, 370.9441461279124, 199.8997307749127, 658.6049155102421, 500.0, 732.1955634841413, 350.0)","(300.0, 219.75262863424308, 370.9441461279124, 199.89973076001155, 658.6049155251433, 500.0, 732.1955634841413, 350.0)","(300.0, 219.75262863424308, 370.9441461279124, 199.89973076001155, 658.6049155102421, 499.99999998509884, 732.1955634841413, 350.0)","(300.0, 219.75262863424308, 370.9441461279124, 199.89973076001155, 658.6049155102421, 500.0, 732.1955634990425, 350.0)","(300.0, 219.75262863424308, 370.9441461279124, 199.89973076001155, 658.6049155102421, 500.0, 732.1955634841413, 350.00000001490116)","(300.0, 243.61370451943407, 371.1160244661336, 197.88675748762475, 667.5482294906348, 500.0, 750.0, 350.0)","(300.00000001490116, 243.61370451943407, 371.1160244661336, 197.88675748762475, 667.5482294906348, 500.0, 750.0, 350.0)","(300.0, 243.61370453433523, 371.1160244661336, 197.88675748762475, 667.5482294906348, 500.0, 750.0, 350.0)","(300.0, 243.61370451943407, 371.11602448103474, 197.88675748762475, 667.5482294906348, 500.0, 750.0, 350.0)","(300.0, 243.61370451943407, 371.1160244661336, 197.8867575025259, 667.5482294906348, 500.0, 750.0, 350.0)","(300.0, 243.61370451943407, 371.1160244661336, 197.88675748762475, 667.5482295055359, 500.0, 750.0, 350.0)","(300.0, 243.61370451943407, 371.1160244661336, 197.88675748762475, 667.5482294906348, 499.99999998509884, 750.0, 350.0)","(300.0, 243.61370451943407, 371.1160244661336, 197.88675748762475, 667.5482294906348, 500.0, 749.9999999850988, 350.0)","(300.0, 243.61370451943407, 371.1160244661336, 197.88675748762475, 667.5482294906348, 500.0, 750.0, 350.00000001490116)","(300.0000000001274, 249.99999999945925, 371.09931717999865, 197.28702143169977, 670.6009773294068, 499.9999999999891, 749.9999999995271, 350.0000000000031)","(300.00000001502855, 249.99999999945925, 371.09931717999865, 197.28702143169977, 670.6009773294068, 499.9999999999891, 749.9999999995271, 350.0000000000031)","(300.0000000001274, 249.9999999845581, 371.09931717999865, 197.28702143169977, 670.6009773294068, 499.9999999999891, 749.9999999995271, 350.0000000000031)","(300.0000000001274, 249.99999999945925, 371.0993171948998, 197.28702143169977, 670.6009773294068, 499.9999999999891, 749.9999999995271, 350.0000000000031)","(300.0000000001274, 249.99999999945925, 371.09931717999865, 197.28702144660093, 670.6009773294068, 499.9999999999891, 749.9999999995271, 350.0000000000031)","(300.0000000001274, 249.99999999945925, 371.09931717999865, 197.28702143169977, 670.6009773443079, 499.9999999999891, 749.9999999995271, 350.0000000000031)","(300.0000000001274, 249.99999999945925, 371.09931717999865, 197.28702143169977, 670.6009773294068, 499.9999999850879, 749.9999999995271, 350.0000000000031)","(300.0000000001274, 249.99999999945925, 371.09931717999865, 197.28702143169977, 670.6009773294068, 499.9999999999891, 749.9999999846259, 350.0000000000031)","(300.0000000001274, 249.99999999945925, 371.09931717999865, 197.28702143169977, 670.6009773294068, 499.9999999999891, 749.9999999995271, 350.0000000149043)","(300.0, 250.0, 371.05484336925184, 197.0014654497016, 672.2638092744421, 500.0, 750.0, 350.0)","(300.00000001490116, 250.0, 371.05484336925184, 197.0014654497016, 672.2638092744421, 500.0, 750.0, 350.0)","(300.0, 249.99999998509884, 371.05484336925184, 197.0014654497016, 672.2638092744421, 500.0, 750.0, 350.0)","(300.0, 250.0, 371.054843384153, 197.0014654497016, 672.2638092744421, 500.0, 750.0, 350.0)","(300.0, 250.0, 371.05484336925184, 197.00146546460277, 672.2638092744421, 500.0, 750.0, 350.0)","(300.0, 250.0, 371.05484336925184, 197.0014654497016, 672.2638092893433, 500.0, 750.0, 350.0)","(300.0, 250.0, 371.05484336925184, 197.0014654497016, 672.2638092744421, 499.99999998509884, 750.0, 350.0)","(300.0, 250.0, 371.05484336925184, 197.0014654497016, 672.2638092744421, 500.0, 749.9999999850988, 350.0)","(300.0, 250.0, 371.05484336925184, 197.0014654497016, 672.2638092744421, 500.0, 750.0, 350.00000001490116)","(300.0, 250.0, 370.8326277284241, 195.57355054966655, 680.5774197345942, 500.0, 750.0, 350.0)","(300.00000001490116, 250.0, 370.8326277284241, 195.57355054966655, 680.5774197345942, 500.0, 750.0, 350.0)","(300.0, 249.99999998509884, 370.8326277284241, 195.57355054966655, 680.5774197345942, 500.0, 750.0, 350.0)","(300.0, 250.0, 370.83262774332525, 195.57355054966655, 680.5774197345942, 500.0, 750.0, 350.0)","(300.0, 250.0, 370.8326277284241, 195.5735505645677, 680.5774197345942, 500.0, 750.0, 350.0)","(300.0, 250.0, 370.8326277284241, 195.57355054966655, 680.5774197494953, 500.0, 750.0, 350.0)","(300.0, 250.0, 370.8326277284241, 195.57355054966655, 680.5774197345942, 499.99999998509884, 750.0, 350.0)","(300.0, 250.0, 370.8326277284241, 195.57355054966655, 680.5774197345942, 500.0, 749.9999999850988, 350.0)","(300.0, 250.0, 370.8326277284241, 195.57355054966655, 680.5774197345942, 500.0, 750.0, 350.00000001490116)","(300.0000000000967, 249.99999999955196, 369.7207542182029, 188.4333032487388, 722.146870326034, 499.9999999999917, 749.9999999996403, 350.0000000000024)","(300.00000001499785, 249.99999999955196, 369.7207542182029, 188.4333032487388, 722.146870326034, 499.9999999999917, 749.9999999996403, 350.0000000000024)","(300.0000000000967, 249.9999999846508, 369.7207542182029, 188.4333032487388, 722.146870326034, 499.9999999999917, 749.9999999996403, 350.0000000000024)","(300.0000000000967, 249.99999999955196, 369.72075423310406, 188.4333032487388, 722.146870326034, 499.9999999999917, 749.9999999996403, 350.0000000000024)","(300.0000000000967, 249.99999999955196, 369.7207542182029, 188.43330326363997, 722.146870326034, 499.9999999999917, 749.9999999996403, 350.0000000000024)","(300.0000000000967, 249.99999999955196, 369.7207542182029, 188.4333032487388, 722.1468703409352, 499.9999999999917, 749.9999999996403, 350.0000000000024)","(300.0000000000967, 249.99999999955196, 369.7207542182029, 188.4333032487388, 722.146870326034, 499.99999998509054, 749.9999999996403, 350.0000000000024)","(300.0000000000967, 249.99999999955196, 369.7207542182029, 188.4333032487388, 722.146870326034, 499.9999999999917, 749.9999999847391, 350.0000000000024)","(300.0000000000967, 249.99999999955196, 369.7207542182029, 188.4333032487388, 722.146870326034, 499.9999999999917, 749.9999999996403, 350.00000001490355)","(300.0000000000757, 249.99999999964848, 368.93858943599747, 183.44595944520378, 749.999999999759, 499.99999999999346, 749.9999999997177, 350.0000000000019)","(300.0000000149769, 249.99999999964848, 368.93858943599747, 183.44595944520378, 749.999999999759, 499.99999999999346, 749.9999999997177, 350.0000000000019)","(300.0000000000757, 249.99999998474732, 368.93858943599747, 183.44595944520378, 749.999999999759, 499.99999999999346, 749.9999999997177, 350.0000000000019)","(300.0000000000757, 249.99999999964848, 368.93858945089863, 183.44595944520378, 749.999999999759, 499.99999999999346, 749.9999999997177, 350.0000000000019)","(300.0000000000757, 249.99999999964848, 368.93858943599747, 183.44595946010494, 749.999999999759, 499.99999999999346, 749.9999999997177, 350.0000000000019)","(300.0000000000757, 249.99999999964848, 368.93858943599747, 183.44595944520378, 749.9999999848578, 499.99999999999346, 749.9999999997177, 350.0000000000019)","(300.0000000000757, 249.99999999964848, 368.93858943599747, 183.44595944520378, 749.999999999759, 499.9999999850923, 749.9999999997177, 350.0000000000019)","(300.0000000000757, 249.99999999964848, 368.93858943599747, 183.44595944520378, 749.999999999759, 499.99999999999346, 749.9999999848166, 350.0000000000019)","(300.0000000000757, 249.99999999964848, 368.93858943599747, 183.44595944520378, 749.999999999759, 499.99999999999346, 749.9999999997177, 350.00000001490304)","(300.0, 250.0, 368.89538381597714, 183.20929256060379, 750.0, 500.0, 750.0, 350.0)","(300.00000001490116, 250.0, 368.89538381597714, 183.20929256060379, 750.0, 500.0, 750.0, 350.0)","(300.0, 249.99999998509884, 368.89538381597714, 183.20929256060379, 750.0, 500.0, 750.0, 350.0)","(300.0, 250.0, 368.8953838308783, 183.20929256060379, 750.0, 500.0, 750.0, 350.0)","(300.0, 250.0, 368.89538381597714, 183.20929257550495, 750.0, 500.0, 750.0, 350.0)","(300.0, 250.0, 368.89538381597714, 183.20929256060379, 749.9999999850988, 500.0, 750.0, 350.0)","(300.0, 250.0, 368.89538381597714, 183.20929256060379, 750.0, 499.99999998509884, 750.0, 350.0)","(300.0, 250.0, 368.89538381597714, 183.20929256060379, 750.0, 500.0, 749.9999999850988, 350.0)","(300.0, 250.0, 368.89538381597714, 183.20929256060379, 750.0, 500.0, 750.0, 350.00000001490116)","(300.00000000015126, 249.99999999929682, 368.6790483487957, 182.02563938106906, 749.9999999984967, 499.999999999987, 749.999999999435, 350.00000000000375)","(300.0000000150524, 249.99999999929682, 368.6790483487957, 182.02563938106906, 749.9999999984967, 499.999999999987, 749.999999999435, 350.00000000000375)","(300.00000000015126, 249.99999998439566, 368.6790483487957, 182.02563938106906, 749.9999999984967, 499.999999999987, 749.999999999435, 350.00000000000375)","(300.00000000015126, 249.99999999929682, 368.67904836369684, 182.02563938106906, 749.9999999984967, 499.999999999987, 749.999999999435, 350.00000000000375)","(300.00000000015126, 249.99999999929682, 368.6790483487957, 182.02563939597022, 749.9999999984967, 499.999999999987, 749.999999999435, 350.00000000000375)","(300.00000000015126, 249.99999999929682, 368.6790483487957, 182.02563938106906, 749.9999999835956, 499.999999999987, 749.999999999435, 350.00000000000375)","(300.00000000015126, 249.99999999929682, 368.6790483487957, 182.02563938106906, 749.9999999984967, 499.9999999850858, 749.999999999435, 350.00000000000375)","(300.00000000015126, 249.99999999929682, 368.6790483487957, 182.02563938106906, 749.9999999984967, 499.999999999987, 749.9999999845338, 350.00000000000375)","(300.00000000015126, 249.99999999929682, 368.6790483487957, 182.02563938106906, 749.9999999984967, 499.999999999987, 749.999999999435, 350.0000000149049)","(300.0, 250.0, 367.59782317188734, 176.11046112982737, 750.0, 500.0, 750.0, 350.0)","(300.00000001490116, 250.0, 367.59782317188734, 176.11046112982737, 750.0, 500.0, 750.0, 350.0)","(300.0, 249.99999998509884, 367.59782317188734, 176.11046112982737, 750.0, 500.0, 750.0, 350.0)","(300.0, 250.0, 367.5978231867885, 176.11046112982737, 750.0, 500.0, 750.0, 350.0)","(300.0, 250.0, 367.59782317188734, 176.11046114472853, 750.0, 500.0, 750.0, 350.0)","(300.0, 250.0, 367.59782317188734, 176.11046112982737, 749.9999999850988, 500.0, 750.0, 350.0)","(300.0, 250.0, 367.59782317188734, 176.11046112982737, 750.0, 499.99999998509884, 750.0, 350.0)","(300.0, 250.0, 367.59782317188734, 176.11046112982737, 750.0, 500.0, 749.9999999850988, 350.0)","(300.0, 250.0, 367.59782317188734, 176.11046112982737, 750.0, 500.0, 750.0, 350.00000001490116)","(300.00000000001415, 249.9999999999347, 362.19169728757174, 146.53456987553787, 749.9999999998597, 499.99999999999875, 749.9999999999475, 350.00000000000034)","(300.0000000149153, 249.9999999999347, 362.19169728757174, 146.53456987553787, 749.9999999998597, 499.99999999999875, 749.9999999999475, 350.00000000000034)","(300.00000000001415, 249.99999998503353, 362.19169728757174, 146.53456987553787, 749.9999999998597, 499.99999999999875, 749.9999999999475, 350.00000000000034)","(300.00000000001415, 249.9999999999347, 362.1916973024729, 146.53456987553787, 749.9999999998597, 499.99999999999875, 749.9999999999475, 350.00000000000034)","(300.00000000001415, 249.9999999999347, 362.19169728757174, 146.53456989043903, 749.9999999998597, 499.99999999999875, 749.9999999999475, 350.00000000000034)","(300.00000000001415, 249.9999999999347, 362.19169728757174, 146.53456987553787, 749.9999999849585, 499.99999999999875, 749.9999999999475, 350.00000000000034)","(300.00000000001415, 249.9999999999347, 362.19169728757174, 146.53456987553787, 749.9999999998597, 499.9999999850976, 749.9999999999475, 350.00000000000034)","(300.00000000001415, 249.9999999999347, 362.19169728757174, 146.53456987553787, 749.9999999998597, 499.99999999999875, 749.9999999850463, 350.00000000000034)","(300.00000000001415, 249.9999999999347, 362.19169728757174, 146.53456987553787, 749.9999999998597, 499.99999999999875, 749.9999999999475, 350.0000000149015)","(300.00000000012045, 249.99999999944862, 353.6293585291054, 100.00000000114835, 749.9999999986894, 499.99999999998994, 749.9999999995555, 350.00000000000296)","(300.0000000150216, 249.99999999944862, 353.6293585291054, 100.00000000114835, 749.9999999986894, 499.99999999998994, 749.9999999995555, 350.00000000000296)","(300.00000000012045, 249.99999998454746, 353.6293585291054, 100.00000000114835, 749.9999999986894, 499.99999999998994, 749.9999999995555, 350.00000000000296)","(300.00000000012045, 249.99999999944862, 353.62935854400655, 100.00000000114835, 749.9999999986894, 499.99999999998994, 749.9999999995555, 350.00000000000296)","(300.00000000012045, 249.99999999944862, 353.6293585291054, 100.00000001604951, 749.9999999986894, 499.99999999998994, 749.9999999995555, 350.00000000000296)","(300.00000000012045, 249.99999999944862, 353.6293585291054, 100.00000000114835, 749.9999999837883, 499.99999999998994, 749.9999999995555, 350.00000000000296)","(300.00000000012045, 249.99999999944862, 353.6293585291054, 100.00000000114835, 749.9999999986894, 499.9999999850888, 749.9999999995555, 350.00000000000296)","(300.00000000012045, 249.99999999944862, 353.6293585291054, 100.00000000114835, 749.9999999986894, 499.99999999998994, 749.9999999846543, 350.00000000000296)","(300.00000000012045, 249.99999999944862, 353.6293585291054, 100.00000000114835, 749.9999999986894, 499.99999999998994, 749.9999999995555, 350.0000000149041)","(300.0000000000652, 249.99999999969836, 353.565961135478, 100.00000000104743, 749.9999999992845, 499.9999999999945, 749.9999999997572, 350.00000000000165)","(300.00000001496636, 249.99999999969836, 353.565961135478, 100.00000000104743, 749.9999999992845, 499.9999999999945, 749.9999999997572, 350.00000000000165)","(300.0000000000652, 249.9999999847972, 353.565961135478, 100.00000000104743, 749.9999999992845, 499.9999999999945, 749.9999999997572, 350.00000000000165)","(300.0000000000652, 249.99999999969836, 353.56596115037917, 100.00000000104743, 749.9999999992845, 499.9999999999945, 749.9999999997572, 350.00000000000165)","(300.0000000000652, 249.99999999969836, 353.565961135478, 100.00000001594859, 749.9999999992845, 499.9999999999945, 749.9999999997572, 350.00000000000165)","(300.0000000000652, 249.99999999969836, 353.565961135478, 100.00000000104743, 749.9999999843833, 499.9999999999945, 749.9999999997572, 350.00000000000165)","(300.0000000000652, 249.99999999969836, 353.565961135478, 100.00000000104743, 749.9999999992845, 499.9999999850933, 749.9999999997572, 350.00000000000165)","(300.0000000000652, 249.99999999969836, 353.565961135478, 100.00000000104743, 749.9999999992845, 499.9999999999945, 749.999999984856, 350.00000000000165)","(300.0000000000652, 249.99999999969836, 353.565961135478, 100.00000000104743, 749.9999999992845, 499.9999999999945, 749.9999999997572, 350.0000000149028)","(300.0000000001558, 249.9999999992835, 353.24865844359715, 100.00000000249159, 749.9999999982973, 499.9999999999869, 749.9999999994224, 350.00000000000387)","(300.00000001505697, 249.9999999992835, 353.24865844359715, 100.00000000249159, 749.9999999982973, 499.9999999999869, 749.9999999994224, 350.00000000000387)","(300.0000000001558, 249.99999998438233, 353.24865844359715, 100.00000000249159, 749.9999999982973, 499.9999999999869, 749.9999999994224, 350.00000000000387)","(300.0000000001558, 249.9999999992835, 353.2486584584983, 100.00000000249159, 749.9999999982973, 499.9999999999869, 749.9999999994224, 350.00000000000387)","(300.0000000001558, 249.9999999992835, 353.24865844359715, 100.00000001739275, 749.9999999982973, 499.9999999999869, 749.9999999994224, 350.00000000000387)","(300.0000000001558, 249.9999999992835, 353.24865844359715, 100.00000000249159, 749.9999999833962, 499.9999999999869, 749.9999999994224, 350.00000000000387)","(300.0000000001558, 249.9999999992835, 353.24865844359715, 100.00000000249159, 749.9999999982973, 499.99999998508576, 749.9999999994224, 350.00000000000387)","(300.0000000001558, 249.9999999992835, 353.24865844359715, 100.00000000249159, 749.9999999982973, 499.9999999999869, 749.9999999845212, 350.00000000000387)","(300.0000000001558, 249.9999999992835, 353.24865844359715, 100.00000000249159, 749.9999999982973, 499.9999999999869, 749.9999999994224, 350.000000014905)","(300.0, 250.0, 351.66214498251105, 100.0, 750.0, 500.0, 750.0, 350.0)","(300.00000001490116, 250.0, 351.66214498251105, 100.0, 750.0, 500.0, 750.0, 350.0)","(300.0, 249.99999998509884, 351.66214498251105, 100.0, 750.0, 500.0, 750.0, 350.0)","(300.0, 250.0, 351.6621449974122, 100.0, 750.0, 500.0, 750.0, 350.0)","(300.0, 250.0, 351.66214498251105, 100.00000001490116, 750.0, 500.0, 750.0, 350.0)","(300.0, 250.0, 351.66214498251105, 100.0, 749.9999999850988, 500.0, 750.0, 350.0)","(300.0, 250.0, 351.66214498251105, 100.0, 750.0, 499.99999998509884, 750.0, 350.0)","(300.0, 250.0, 351.66214498251105, 100.0, 750.0, 500.0, 749.9999999850988, 350.0)","(300.0, 250.0, 351.66214498251105, 100.0, 750.0, 500.0, 750.0, 350.00000001490116)","(300.0, 250.0, 343.7295776796434, 100.0, 750.0, 500.0, 750.0, 350.0)","(300.00000001490116, 250.0, 343.7295776796434, 100.0, 750.0, 500.0, 750.0, 350.0)","(300.0, 249.99999998509884, 343.7295776796434, 100.0, 750.0, 500.0, 750.0, 350.0)","(300.0, 250.0, 343.72957769454456, 100.0, 750.0, 500.0, 750.0, 350.0)","(300.0, 250.0, 343.7295776796434, 100.00000001490116, 750.0, 500.0, 750.0, 350.0)","(300.0, 250.0, 343.7295776796434, 100.0, 749.9999999850988, 500.0, 750.0, 350.0)","(300.0, 250.0, 343.7295776796434, 100.0, 750.0, 499.99999998509884, 750.0, 350.0)","(300.0, 250.0, 343.7295776796434, 100.0, 750.0, 500.0, 749.9999999850988, 350.0)","(300.0, 250.0, 343.7295776796434, 100.0, 750.0, 500.0, 750.0, 350.00000001490116)","(300.0000000000677, 249.9999999996859, 304.0667411670373, 100.00000000109199, 749.9999999992543, 499.99999999999426, 749.9999999997469, 350.0000000000017)","(300.00000001496886, 249.9999999996859, 304.0667411670373, 100.00000000109199, 749.9999999992543, 499.99999999999426, 749.9999999997469, 350.0000000000017)","(300.0000000000677, 249.99999998478475, 304.0667411670373, 100.00000000109199, 749.9999999992543, 499.99999999999426, 749.9999999997469, 350.0000000000017)","(300.0000000000677, 249.9999999996859, 304.0667411819385, 100.00000000109199, 749.9999999992543, 499.99999999999426, 749.9999999997469, 350.0000000000017)","(300.0000000000677, 249.9999999996859, 304.0667411670373, 100.00000001599315, 749.9999999992543, 499.99999999999426, 749.9999999997469, 350.0000000000017)","(300.0000000000677, 249.9999999996859, 304.0667411670373, 100.00000000109199, 749.9999999843532, 499.99999999999426, 749.9999999997469, 350.0000000000017)","(300.0000000000677, 249.9999999996859, 304.0667411670373, 100.00000000109199, 749.9999999992543, 499.9999999850931, 749.9999999997469, 350.0000000000017)","(300.0000000000677, 249.9999999996859, 304.0667411670373, 100.00000000109199, 749.9999999992543, 499.99999999999426, 749.9999999848458, 350.0000000000017)","(300.0000000000677, 249.9999999996859, 304.0667411670373, 100.00000000109199, 749.9999999992543, 499.99999999999426, 749.9999999997469, 350.00000001490287)","(300.0, 250.0, 300.0, 100.0, 750.0, 500.0, 750.0, 350.0)","(300.00000001490116, 250.0, 300.0, 100.0, 750.0, 500.0, 750.0, 350.0)","(300.0, 249.99999998509884, 300.0, 100.0, 750.0, 500.0, 750.0, 350.0)","(300.0, 250.0, 300.00000001490116, 100.0, 750.0, 500.0, 750.0, 350.0)","(300.0, 250.0, 300.0, 100.00000001490116, 750.0, 500.0, 750.0, 350.0)","(300.0, 250.0, 300.0, 100.0, 749.9999999850988, 500.0, 750.0, 350.0)","(300.0, 250.0, 300.0, 100.0, 750.0, 499.99999998509884, 750.0, 350.0)","(300.0, 250.0, 300.0, 100.0, 750.0, 500.0, 749.9999999850988, 350.0)","(300.0, 250.0, 300.0, 100.0, 750.0, 500.0, 750.0, 350.00000001490116)"
-3194.3693162927852,-3194.3693162927852,-3194.3693163465,-3194.3693163465,-3194.3693163465,-3194.3693163465,-3194.3693163465,-3194.3693163465,-3194.3693163465,-3223.3346688867546,-3223.3346688867546,-3223.3346689404684,-3223.3346689404684,-3223.3346689404684,-3223.3346689404684,-3223.3346689404684,-3223.3346689404684,-3223.3346689404684,-3361.308407679533,-3361.308407679533,-3361.3084077332473,-3361.3084077332473,-3361.3084077332473,-3361.3084077332473,-3361.3084077332473,-3361.3084077332473,-3361.3084077332473,-3807.0426519145963,-3807.0426519145963,-3807.0426519667203,-3807.0426519667203,-3807.0426519667203,-3807.0426519667203,-3807.0426519667203,-3807.0426519667203,-3807.0426519667203,-3960.7292229782724,-3960.7292229782724,-3960.729223030396,-3960.729223030396,-3960.729223030396,-3960.729223030396,-3960.729223030396,-3960.729223030396,-3960.729223030396,-3987.366573430057,-3987.366573430057,-3987.366573430057,-3987.366573430057,-3987.366573430057,-3987.366573450368,-3987.366573450368,-3987.366573450368,-3987.366573450368,-3989.699969466823,-3989.699969466823,-3989.699969466823,-3989.699969466823,-3989.699969466823,-3989.6999694871324,-3989.6999694871324,-3989.6999694871324,-3989.6999694871324,-4001.3662253000007,-4001.3662253000007,-4001.3662253000007,-4001.3662253000007,-4001.3662253000007,-4001.3662253203106,-4001.3662253203106,-4001.3662253203106,-4001.3662253203106,-4059.6995969245286,-4059.6995969245286,-4059.6995969245286,-4059.6995969245286,-4059.6995969245286,-4059.6995969448394,-4059.6995969448394,-4059.6995969448394,-4059.6995969448394,-4098.833021454907,-4098.833021454907,-4098.833021454907,-4098.833021454907,-4098.833021454907,-4098.833021454907,-4098.833021454907,-4098.833021454907,-4098.833021454907,-4098.888743461703,-4098.888743461703,-4098.888743461703,-4098.888743461703,-4098.888743461703,-4098.888743461703,-4098.888743461703,-4098.888743461703,-4098.888743461703,-4099.167438955145,-4099.167438955145,-4099.167438955145,-4099.167438955145,-4099.167438955145,-4099.167438955145,-4099.167438955145,-4099.167438955145,-4099.167438955145,-4100.560194158788,-4100.560194158788,-4100.560194158788,-4100.560194158788,-4100.560194158788,-4100.560194158788,-4100.560194158788,-4100.560194158788,-4100.560194158788,-4109.012103277018,-4109.012103277018,-4109.012103277018,-4109.012103277018,-4109.012103277018,-4109.012103277018,-4109.012103277018,-4109.012103277018,-4109.012103277018,-4123.277914211985,-4123.277914211985,-4123.277914211985,-4123.277914211985,-4123.277914211985,-4123.277914211985,-4123.277914211985,-4123.277914211985,-4123.277914211985,-4123.281800846847,-4123.281800846847,-4123.281800846847,-4123.281800846847,-4123.281800846847,-4123.281800846847,-4123.281800846847,-4123.281800846847,-4123.281800846847,-4123.301253360079,-4123.301253360079,-4123.301253360079,-4123.301253360079,-4123.301253360079,-4123.301253360079,-4123.301253360079,-4123.301253360079,-4123.301253360079,-4123.39851595639,-4123.39851595639,-4123.39851595639,-4123.39851595639,-4123.39851595639,-4123.39851595639,-4123.39851595639,-4123.39851595639,-4123.39851595639,-4123.884828899248,-4123.884828899248,-4123.884828899248,-4123.884828899248,-4123.884828899248,-4123.884828899248,-4123.884828899248,-4123.884828899248,-4123.884828899248,-4126.31639361005,-4126.31639361005,-4126.31639361005,-4126.31639361005,-4126.31639361005,-4126.31639361005,-4126.31639361005,-4126.31639361005,-4126.31639361005,-4126.5657087202835,-4126.5657087202835,-4126.5657087202835,-4126.5657087202835,-4126.5657087202835,-4126.5657087202835,-4126.5657087202835,-4126.5657087202835,-4126.5657087202835
