"(333.0, 248.0, 388.0, 164.0, 742.0, 496.0, 654.0, 476.0)","(333.00000001490116, 248.0, 388.0, 164.0, 742.0, 496.0, 654.0, 476.0)","(333.0, 248.00000001490116, 388.0, 164.0, 742.0, 496.0, 654.0, 476.0)","(333.0, 248.0, 388.00000001490116, 164.0, 742.0, 496.0, 654.0, 476.0)","(333.0, 248.0, 388.0, 164.00000001490116, 742.0, 496.0, 654.0, 476.0)","(333.0, 248.0, 388.0, 164.0, 742.0000000149012, 496.0, 654.0, 476.0)","(333.0, 248.0, 388.0, 164.0, 742.0, 496.00000001490116, 654.0, 476.0)","(333.0, 248.0, 388.0, 164.0, 742.0, 496.0, 654.0000000149012, 476.0)","(333.0, 248.0, 388.0, 164.0, 742.0, 496.0, 654.0, 476.00000001490116)","(333.24591064453125, 230.4244384765625, 387.14703369140625, 163.13348388671875, 735.3620910644531, 490.5857238769531, 651.3402709960938, 476.6823425292969)","(333.2459106594324, 230.4244384765625, 387.14703369140625, 163.13348388671875, 735.3620910644531, 490.5857238769531, 651.3402709960938, 476.6823425292969)","(333.24591064453125, 230.42443849146366, 387.14703369140625, 163.13348388671875, 735.3620910644531, 490.5857238769531, 651.3402709960938, 476.6823425292969)","(333.24591064453125, 230.4244384765625, 387.1470337063074, 163.13348388671875, 735.3620910644531, 490.5857238769531, 651.3402709960938, 476.6823425292969)","(333.24591064453125, 230.4244384765625, 387.14703369140625, 163.1334839016199, 735.3620910644531, 490.5857238769531, 651.3402709960938, 476.6823425292969)","(333.24591064453125, 230.4244384765625, 387.14703369140625, 163.13348388671875, 735.3620910793543, 490.5857238769531, 651.3402709960938, 476.6823425292969)","(333.24591064453125, 230.4244384765625, 387.14703369140625, 163.13348388671875, 735.3620910644531, 490.5857238918543, 651.3402709960938, 476.6823425292969)","(333.24591064453125, 230.4244384765625, 387.14703369140625, 163.13348388671875, 735.3620910644531, 490.5857238769531, 651.3402710109949, 476.6823425292969)","(333.24591064453125, 230.4244384765625, 387.14703369140625, 163.13348388671875, 735.3620910644531, 490.5857238769531, 651.3402709960938, 476.68234254419804)","(338.0882415095127, 188.33262885717264, 386.8364547684171, 158.13526261346095, 723.0676016443407, 478.10071868194547, 639.7613011129761, 478.2419868965766)","(338.0882415244139, 188.33262885717264, 386.8364547684171, 158.13526261346095, 723.0676016443407, 478.10071868194547, 639.7613011129761, 478.2419868965766)","(338.0882415095127, 188.3326288720738, 386.8364547684171, 158.13526261346095, 723.0676016443407, 478.10071868194547, 639.7613011129761, 478.2419868965766)","(338.0882415095127, 188.33262885717264, 386.8364547833183, 158.13526261346095, 723.0676016443407, 478.10071868194547, 639.7613011129761, 478.2419868965766)","(338.0882415095127, 188.33262885717264, 386.8364547684171, 158.1352626283621, 723.0676016443407, 478.10071868194547, 639.7613011129761, 478.2419868965766)","(338.0882415095127, 188.33262885717264, 386.8364547684171, 158.13526261346095, 723.0676016592419, 478.10071868194547, 639.7613011129761, 478.2419868965766)","(338.0882415095127, 188.33262885717264, 386.8364547684171, 158.13526261346095, 723.0676016443407, 478.1007186968466, 639.7613011129761, 478.2419868965766)","(338.0882415095127, 188.33262885717264, 386.8364547684171, 158.13526261346095, 723.0676016443407, 478.10071868194547, 639.7613011278772, 478.2419868965766)","(338.0882415095127, 188.33262885717264, 386.8364547684171, 158.13526261346095, 723.0676016443407, 478.10071868194547, 639.7613011129761, 478.24198691147774)","(339.5643177425734, 151.90579210668244, 388.0371612021177, 150.51261872583527, 722.5560701248552, 468.08841402018874, 626.2469843285082, 478.86000852602785)","(339.56431775747456, 151.90579210668244, 388.0371612021177, 150.51261872583527, 722.5560701248552, 468.08841402018874, 626.2469843285082, 478.86000852602785)","(339.5643177425734, 151.9057921215836, 388.0371612021177, 150.51261872583527, 722.5560701248552, 468.08841402018874, 626.2469843285082, 478.86000852602785)","(339.5643177425734, 151.90579210668244, 388.0371612170189, 150.51261872583527, 722.5560701248552, 468.08841402018874, 626.2469843285082, 478.86000852602785)","(339.5643177425734, 151.90579210668244, 388.0371612021177, 150.51261874073643, 722.5560701248552, 468.08841402018874, 626.2469843285082, 478.86000852602785)","(339.5643177425734, 151.90579210668244, 388.0371612021177, 150.51261872583527, 722.5560701397563, 468.08841402018874, 626.2469843285082, 478.86000852602785)","(339.5643177425734, 151.90579210668244, 388.0371612021177, 150.51261872583527, 722.5560701248552, 468.0884140350899, 626.2469843285082, 478.86000852602785)","(339.5643177425734, 151.90579210668244, 388.0371612021177, 150.51261872583527, 722.5560701248552, 468.08841402018874, 626.2469843434094, 478.86000852602785)","(339.5643177425734, 151.90579210668244, 388.0371612021177, 150.51261872583527, 722.5560701248552, 468.08841402018874, 626.2469843285082, 478.860008540929)","(335.0727502292979, 100.0000000000581, 393.28970011396444, 135.51383315473814, 728.678771969984, 454.64288347436036, 607.6144319611271, 480.92408698075906)","(337.2945440491773, 125.67566173231242, 390.6914850234588, 142.93311584147628, 725.6501230450231, 461.2938347477024, 616.831189713531, 479.9030722145525)","(337.2945440640785, 125.67566173231242, 390.6914850234588, 142.93311584147628, 725.6501230450231, 461.2938347477024, 616.831189713531, 479.9030722145525)","(337.2945440491773, 125.67566174721358, 390.6914850234588, 142.93311584147628, 725.6501230450231, 461.2938347477024, 616.831189713531, 479.9030722145525)","(337.2945440491773, 125.67566173231242, 390.69148503836, 142.93311584147628, 725.6501230450231, 461.2938347477024, 616.831189713531, 479.9030722145525)","(337.2945440491773, 125.67566173231242, 390.6914850234588, 142.93311585637744, 725.6501230450231, 461.2938347477024, 616.831189713531, 479.9030722145525)","(337.2945440491773, 125.67566173231242, 390.6914850234588, 142.93311584147628, 725.6501230599242, 461.2938347477024, 616.831189713531, 479.9030722145525)","(337.2945440491773, 125.67566173231242, 390.6914850234588, 142.93311584147628, 725.6501230450231, 461.2938347626036, 616.831189713531, 479.9030722145525)","(337.2945440491773, 125.67566173231242, 390.6914850234588, 142.93311584147628, 725.6501230450231, 461.2938347477024, 616.8311897284322, 479.9030722145525)","(337.2945440491773, 125.67566173231242, 390.6914850234588, 142.93311584147628, 725.6501230450231, 461.2938347477024, 616.831189713531, 479.90307222945364)","(329.9248655884573, 121.28160378907772, 396.8859654705488, 134.965724445065, 733.7029936642867, 462.25072682555066, 615.5426112676739, 480.3785936925486)","(329.92486560335846, 121.28160378907772, 396.8859654705488, 134.965724445065, 733.7029936642867, 462.25072682555066, 615.5426112676739, 480.3785936925486)","(329.9248655884573, 121.28160380397888, 396.8859654705488, 134.965724445065, 733.7029936642867, 462.25072682555066, 615.5426112676739, 480.3785936925486)","(329.9248655884573, 121.28160378907772, 396.88596548544996, 134.965724445065, 733.7029936642867, 462.25072682555066, 615.5426112676739, 480.3785936925486)","(329.9248655884573, 121.28160378907772, 396.8859654705488, 134.96572445996617, 733.7029936642867, 462.25072682555066, 615.5426112676739, 480.3785936925486)","(329.9248655884573, 121.28160378907772, 396.8859654705488, 134.965724445065, 733.7029936791879, 462.25072682555066, 615.5426112676739, 480.3785936925486)","(329.9248655884573, 121.28160378907772, 396.8859654705488, 134.965724445065, 733.7029936642867, 462.2507268404518, 615.5426112676739, 480.3785936925486)","(329.9248655884573, 121.28160378907772, 396.8859654705488, 134.965724445065, 733.7029936642867, 462.25072682555066, 615.5426112825751, 480.3785936925486)","(329.9248655884573, 121.28160378907772, 396.8859654705488, 134.965724445065, 733.7029936642867, 462.25072682555066, 615.5426112676739, 480.37859370744974)","(318.67873026919074, 126.13180795395492, 409.4256640274651, 124.9829923794971, 741.3286757827916, 468.6692925808083, 618.6430153635536, 479.2543028700595)","(318.6787302840919, 126.13180795395492, 409.4256640274651, 124.9829923794971, 741.3286757827916, 468.6692925808083, 618.6430153635536, 479.2543028700595)","(318.67873026919074, 126.13180796885608, 409.4256640274651, 124.9829923794971, 741.3286757827916, 468.6692925808083, 618.6430153635536, 479.2543028700595)","(318.67873026919074, 126.13180795395492, 409.42566404236624, 124.9829923794971, 741.3286757827916, 468.6692925808083, 618.6430153635536, 479.2543028700595)","(318.67873026919074, 126.13180795395492, 409.4256640274651, 124.98299239439827, 741.3286757827916, 468.6692925808083, 618.6430153635536, 479.2543028700595)","(318.67873026919074, 126.13180795395492, 409.4256640274651, 124.9829923794971, 741.3286757976928, 468.6692925808083, 618.6430153635536, 479.2543028700595)","(318.67873026919074, 126.13180795395492, 409.4256640274651, 124.9829923794971, 741.3286757827916, 468.66929259570946, 618.6430153635536, 479.2543028700595)","(318.67873026919074, 126.13180795395492, 409.4256640274651, 124.9829923794971, 741.3286757827916, 468.6692925808083, 618.6430153784547, 479.2543028700595)","(318.67873026919074, 126.13180795395492, 409.4256640274651, 124.9829923794971, 741.3286757827916, 468.6692925808083, 618.6430153635536, 479.2543028849607)","(315.8840780461333, 121.93683340238286, 419.6136904290476, 120.77961877690713, 737.7070999287095, 471.5082705073532, 619.7254825511643, 477.66609707400386)","(315.8840780610345, 121.93683340238286, 419.6136904290476, 120.77961877690713, 737.7070999287095, 471.5082705073532, 619.7254825511643, 477.66609707400386)","(315.8840780461333, 121.93683341728402, 419.6136904290476, 120.77961877690713, 737.7070999287095, 471.5082705073532, 619.7254825511643, 477.66609707400386)","(315.8840780461333, 121.93683340238286, 419.61369044394877, 120.77961877690713, 737.7070999287095, 471.5082705073532, 619.7254825511643, 477.66609707400386)","(315.8840780461333, 121.93683340238286, 419.6136904290476, 120.77961879180829, 737.7070999287095, 471.5082705073532, 619.7254825511643, 477.66609707400386)","(315.8840780461333, 121.93683340238286, 419.6136904290476, 120.77961877690713, 737.7070999436106, 471.5082705073532, 619.7254825511643, 477.66609707400386)","(315.8840780461333, 121.93683340238286, 419.6136904290476, 120.77961877690713, 737.7070999287095, 471.50827052225435, 619.7254825511643, 477.66609707400386)","(315.8840780461333, 121.93683340238286, 419.6136904290476, 120.77961877690713, 737.7070999287095, 471.5082705073532, 619.7254825660655, 477.66609707400386)","(315.8840780461333, 121.93683340238286, 419.6136904290476, 120.77961877690713, 737.7070999287095, 471.5082705073532, 619.7254825511643, 477.666097088905)","(318.21833986244303, 123.83506962767385, 430.179728283257, 122.96774972962669, 729.6334597493571, 474.3454347720686, 621.5958844663556, 475.9505609639867)","(318.2183398773442, 123.83506962767385, 430.179728283257, 122.96774972962669, 729.6334597493571, 474.3454347720686, 621.5958844663556, 475.9505609639867)","(318.21833986244303, 123.83506964257501, 430.179728283257, 122.96774972962669, 729.6334597493571, 474.3454347720686, 621.5958844663556, 475.9505609639867)","(318.21833986244303, 123.83506962767385, 430.1797282981582, 122.96774972962669, 729.6334597493571, 474.3454347720686, 621.5958844663556, 475.9505609639867)","(318.21833986244303, 123.83506962767385, 430.179728283257, 122.96774974452785, 729.6334597493571, 474.3454347720686, 621.5958844663556, 475.9505609639867)","(318.21833986244303, 123.83506962767385, 430.179728283257, 122.96774972962669, 729.6334597642583, 474.3454347720686, 621.5958844663556, 475.9505609639867)","(318.21833986244303, 123.83506962767385, 430.179728283257, 122.96774972962669, 729.6334597493571, 474.34543478696975, 621.5958844663556, 475.9505609639867)","(318.21833986244303, 123.83506962767385, 430.179728283257, 122.96774972962669, 729.6334597493571, 474.3454347720686, 621.5958844812568, 475.9505609639867)","(318.21833986244303, 123.83506962767385, 430.179728283257, 122.96774972962669, 729.6334597493571, 474.3454347720686, 621.5958844663556, 475.95056097888784)","(320.307294810457, 123.59320696065963, 426.5541499908627, 124.42933961212071, 730.307820724034, 471.91376948344407, 620.1776465431345, 476.5400387672277)","(320.30729482535816, 123.59320696065963, 426.5541499908627, 124.42933961212071, 730.307820724034, 471.91376948344407, 620.1776465431345, 476.5400387672277)","(320.307294810457, 123.59320697556079, 426.5541499908627, 124.42933961212071, 730.307820724034, 471.91376948344407, 620.1776465431345, 476.5400387672277)","(320.307294810457, 123.59320696065963, 426.55415000576386, 124.42933961212071, 730.307820724034, 471.91376948344407, 620.1776465431345, 476.5400387672277)","(320.307294810457, 123.59320696065963, 426.5541499908627, 124.42933962702188, 730.307820724034, 471.91376948344407, 620.1776465431345, 476.5400387672277)","(320.307294810457, 123.59320696065963, 426.5541499908627, 124.42933961212071, 730.3078207389351, 471.91376948344407, 620.1776465431345, 476.5400387672277)","(320.307294810457, 123.59320696065963, 426.5541499908627, 124.42933961212071, 730.307820724034, 471.91376949834523, 620.1776465431345, 476.5400387672277)","(320.307294810457, 123.59320696065963, 426.5541499908627, 124.42933961212071, 730.307820724034, 471.91376948344407, 620.1776465580357, 476.5400387672277)","(320.307294810457, 123.59320696065963, 426.5541499908627, 124.42933961212071, 730.307820724034, 471.91376948344407, 620.1776465431345, 476.5400387821289)","(320.2565609626105, 123.92884776397948, 428.0736364523297, 123.90078253237652, 731.4429354569396, 471.20008927230236, 619.2580655927355, 476.64539313465053)","(320.25656097751164, 123.92884776397948, 428.0736364523297, 123.90078253237652, 731.4429354569396, 471.20008927230236, 619.2580655927355, 476.64539313465053)","(320.2565609626105, 123.92884777888064, 428.0736364523297, 123.90078253237652, 731.4429354569396, 471.20008927230236, 619.2580655927355, 476.64539313465053)","(320.2565609626105, 123.92884776397948, 428.07363646723087, 123.90078253237652, 731.4429354569396, 471.20008927230236, 619.2580655927355, 476.64539313465053)","(320.2565609626105, 123.92884776397948, 428.0736364523297, 123.90078254727769, 731.4429354569396, 471.20008927230236, 619.2580655927355, 476.64539313465053)","(320.2565609626105, 123.92884776397948, 428.0736364523297, 123.90078253237652, 731.4429354718408, 471.20008927230236, 619.2580655927355, 476.64539313465053)","(320.2565609626105, 123.92884776397948, 428.0736364523297, 123.90078253237652, 731.4429354569396, 471.2000892872035, 619.2580655927355, 476.64539313465053)","(320.2565609626105, 123.92884776397948, 428.0736364523297, 123.90078253237652, 731.4429354569396, 471.20008927230236, 619.2580656076367, 476.64539313465053)","(320.2565609626105, 123.92884776397948, 428.0736364523297, 123.90078253237652, 731.4429354569396, 471.20008927230236, 619.2580655927355, 476.6453931495517)","(320.6773766828501, 124.56207184417848, 428.7329793810018, 124.1084411817539, 731.3394011888532, 470.9559963968431, 618.9302395861639, 476.6112293365534)","(320.67737669775124, 124.56207184417848, 428.7329793810018, 124.1084411817539, 731.3394011888532, 470.9559963968431, 618.9302395861639, 476.6112293365534)","(320.6773766828501, 124.56207185907964, 428.7329793810018, 124.1084411817539, 731.3394011888532, 470.9559963968431, 618.9302395861639, 476.6112293365534)","(320.6773766828501, 124.56207184417848, 428.732979395903, 124.1084411817539, 731.3394011888532, 470.9559963968431, 618.9302395861639, 476.6112293365534)","(320.6773766828501, 124.56207184417848, 428.7329793810018, 124.10844119665506, 731.3394011888532, 470.9559963968431, 618.9302395861639, 476.6112293365534)","(320.6773766828501, 124.56207184417848, 428.7329793810018, 124.1084411817539, 731.3394012037544, 470.9559963968431, 618.9302395861639, 476.6112293365534)","(320.6773766828501, 124.56207184417848, 428.7329793810018, 124.1084411817539, 731.3394011888532, 470.95599641174425, 618.9302395861639, 476.6112293365534)","(320.6773766828501, 124.56207184417848, 428.7329793810018, 124.1084411817539, 731.3394011888532, 470.9559963968431, 618.9302396010651, 476.6112293365534)","(320.6773766828501, 124.56207184417848, 428.7329793810018, 124.1084411817539, 731.3394011888532, 470.9559963968431, 618.9302395861639, 476.61122935145454)","(320.7303975274026, 124.56231653485027, 428.7108138351366, 124.08411893290003, 731.2837782888208, 470.9203961432071, 618.8726891371238, 476.5913370889308)","(320.73039754230376, 124.56231653485027, 428.7108138351366, 124.08411893290003, 731.2837782888208, 470.9203961432071, 618.8726891371238, 476.5913370889308)","(320.7303975274026, 124.56231654975143, 428.7108138351366, 124.08411893290003, 731.2837782888208, 470.9203961432071, 618.8726891371238, 476.5913370889308)","(320.7303975274026, 124.56231653485027, 428.71081385003777, 124.08411893290003, 731.2837782888208, 470.9203961432071, 618.8726891371238, 476.5913370889308)","(320.7303975274026, 124.56231653485027, 428.7108138351366, 124.08411894780119, 731.2837782888208, 470.9203961432071, 618.8726891371238, 476.5913370889308)","(320.7303975274026, 124.56231653485027, 428.7108138351366, 124.08411893290003, 731.283778303722, 470.9203961432071, 618.8726891371238, 476.5913370889308)","(320.7303975274026, 124.56231653485027, 428.7108138351366, 124.08411893290003, 731.2837782888208, 470.92039615810825, 618.8726891371238, 476.5913370889308)","(320.7303975274026, 124.56231653485027, 428.7108138351366, 124.08411893290003, 731.2837782888208, 470.9203961432071, 618.8726891520249, 476.5913370889308)","(320.7303975274026, 124.56231653485027, 428.7108138351366, 124.08411893290003, 731.2837782888208, 470.9203961432071, 618.8726891371238, 476.59133710383196)","(320.7409829779817, 124.58052564775832, 428.6952784912312, 124.03523720260117, 731.2571422482481, 470.91870776629673, 618.8396315706398, 476.57008506818215)","(320.74098299288283, 124.58052564775832, 428.6952784912312, 124.03523720260117, 731.2571422482481, 470.91870776629673, 618.8396315706398, 476.57008506818215)","(320.7409829779817, 124.58052566265948, 428.6952784912312, 124.03523720260117, 731.2571422482481, 470.91870776629673, 618.8396315706398, 476.57008506818215)","(320.7409829779817, 124.58052564775832, 428.69527850613235, 124.03523720260117, 731.2571422482481, 470.91870776629673, 618.8396315706398, 476.57008506818215)","(320.7409829779817, 124.58052564775832, 428.6952784912312, 124.03523721750233, 731.2571422482481, 470.91870776629673, 618.8396315706398, 476.57008506818215)","(320.7409829779817, 124.58052564775832, 428.6952784912312, 124.03523720260117, 731.2571422631493, 470.91870776629673, 618.8396315706398, 476.57008506818215)","(320.7409829779817, 124.58052564775832, 428.6952784912312, 124.03523720260117, 731.2571422482481, 470.9187077811979, 618.8396315706398, 476.57008506818215)","(320.7409829779817, 124.58052564775832, 428.6952784912312, 124.03523720260117, 731.2571422482481, 470.91870776629673, 618.8396315855409, 476.57008506818215)","(320.7409829779817, 124.58052564775832, 428.6952784912312, 124.03523720260117, 731.2571422482481, 470.91870776629673, 618.8396315706398, 476.5700850830833)","(320.73446939588445, 124.574932744994, 428.7003177535223, 124.01792980082038, 731.2571202386443, 470.9266136533863, 618.8380645099259, 476.5647239413537)","(320.7344694107856, 124.574932744994, 428.7003177535223, 124.01792980082038, 731.2571202386443, 470.9266136533863, 618.8380645099259, 476.5647239413537)","(320.73446939588445, 124.57493275989516, 428.7003177535223, 124.01792980082038, 731.2571202386443, 470.9266136533863, 618.8380645099259, 476.5647239413537)","(320.73446939588445, 124.574932744994, 428.7003177684235, 124.01792980082038, 731.2571202386443, 470.9266136533863, 618.8380645099259, 476.5647239413537)","(320.73446939588445, 124.574932744994, 428.7003177535223, 124.01792981572154, 731.2571202386443, 470.9266136533863, 618.8380645099259, 476.5647239413537)","(320.73446939588445, 124.574932744994, 428.7003177535223, 124.01792980082038, 731.2571202535455, 470.9266136533863, 618.8380645099259, 476.5647239413537)","(320.73446939588445, 124.574932744994, 428.7003177535223, 124.01792980082038, 731.2571202386443, 470.9266136682875, 618.8380645099259, 476.5647239413537)","(320.73446939588445, 124.574932744994, 428.7003177535223, 124.01792980082038, 731.2571202386443, 470.9266136533863, 618.838064524827, 476.5647239413537)","(320.73446939588445, 124.574932744994, 428.7003177535223, 124.01792980082038, 731.2571202386443, 470.9266136533863, 618.8380645099259, 476.56472395625485)","(320.7273842930039, 124.56870831905701, 428.69675701770893, 124.01009261333706, 731.2559745339731, 470.92587670026694, 618.8343461492102, 476.5598237151497)","(320.7318150621045, 124.57260085168153, 428.69898377411363, 124.01499370916052, 731.2566910165622, 470.9263375643031, 618.8366714785726, 476.5628881407786)","(320.7330297219131, 124.57366795827753, 428.6995942215206, 124.01633730526758, 731.2568874345169, 470.92646390648184, 618.8373089489652, 476.56372822848425)","(320.7330297368143, 124.57366795827753, 428.6995942215206, 124.01633730526758, 731.2568874345169, 470.92646390648184, 618.8373089489652, 476.56372822848425)","(320.7330297219131, 124.57366797317869, 428.6995942215206, 124.01633730526758, 731.2568874345169, 470.92646390648184, 618.8373089489652, 476.56372822848425)","(320.7330297219131, 124.57366795827753, 428.6995942364218, 124.01633730526758, 731.2568874345169, 470.92646390648184, 618.8373089489652, 476.56372822848425)","(320.7330297219131, 124.57366795827753, 428.6995942215206, 124.01633732016874, 731.2568874345169, 470.92646390648184, 618.8373089489652, 476.56372822848425)","(320.7330297219131, 124.57366795827753, 428.6995942215206, 124.01633730526758, 731.2568874494181, 470.92646390648184, 618.8373089489652, 476.56372822848425)","(320.7330297219131, 124.57366795827753, 428.6995942215206, 124.01633730526758, 731.2568874345169, 470.926463921383, 618.8373089489652, 476.56372822848425)","(320.7330297219131, 124.57366795827753, 428.6995942215206, 124.01633730526758, 731.2568874345169, 470.92646390648184, 618.8373089638663, 476.56372822848425)","(320.7330297219131, 124.57366795827753, 428.6995942215206, 124.01633730526758, 731.2568874345169, 470.92646390648184, 618.8373089489652, 476.5637282433854)","(320.73017574352855, 124.57665701818792, 428.6977572581655, 124.01411640351641, 731.2586185021319, 470.9256569557046, 618.8349440849311, 476.56092311525083)","(320.7316933052486, 124.57506762882062, 428.69873403685585, 124.0152973358948, 731.2576980319694, 470.92608604010695, 618.8362015671709, 476.5624146936336)","(320.73169332014976, 124.57506762882062, 428.69873403685585, 124.0152973358948, 731.2576980319694, 470.92608604010695, 618.8362015671709, 476.5624146936336)","(320.7316933052486, 124.57506764372178, 428.69873403685585, 124.0152973358948, 731.2576980319694, 470.92608604010695, 618.8362015671709, 476.5624146936336)","(320.7316933052486, 124.57506762882062, 428.698734051757, 124.0152973358948, 731.2576980319694, 470.92608604010695, 618.8362015671709, 476.5624146936336)","(320.7316933052486, 124.57506762882062, 428.69873403685585, 124.01529735079596, 731.2576980319694, 470.92608604010695, 618.8362015671709, 476.5624146936336)","(320.7316933052486, 124.57506762882062, 428.69873403685585, 124.0152973358948, 731.2576980468706, 470.92608604010695, 618.8362015671709, 476.5624146936336)","(320.7316933052486, 124.57506762882062, 428.69873403685585, 124.0152973358948, 731.2576980319694, 470.9260860550081, 618.8362015671709, 476.5624146936336)","(320.7316933052486, 124.57506762882062, 428.69873403685585, 124.0152973358948, 731.2576980319694, 470.92608604010695, 618.836201582072, 476.5624146936336)","(320.7316933052486, 124.57506762882062, 428.69873403685585, 124.0152973358948, 731.2576980319694, 470.92608604010695, 618.8362015671709, 476.5624147085348)","(320.72940557212803, 124.57614993345784, 428.6967153091276, 124.01058897617948, 731.2589227059668, 470.9272292927488, 618.8325974792245, 476.55716498613066)","(320.7311537656113, 124.57532287985764, 428.69825793952765, 124.01418691498496, 731.2579868594373, 470.9263556651389, 618.8353515780327, 476.5611766011058)","(320.73147910404487, 124.57516896535941, 428.6985450227154, 124.01485649062762, 731.2578126985982, 470.9261930832274, 618.8358641152322, 476.5619231617952)","(320.731595875935, 124.57511372169611, 428.6986480638658, 124.01509681763898, 731.2577501880298, 470.92613472861836, 618.8360480773204, 476.56219112061547)","(320.7316465441931, 124.57508975102829, 428.69869277424596, 124.0152010974534, 731.2577230641938, 470.92610940808623, 618.8361278999433, 476.562307390093)","(320.7316703134106, 124.57507850603906, 428.6987137485362, 124.01525001663242, 731.2577103400074, 470.92609752985607, 618.8361653458977, 476.56236193379755)","(320.7316818676049, 124.57507303986036, 428.6987239441189, 124.01527379619935, 731.2577041547923, 470.9260917558595, 618.836183548341, 476.56238844744104)","(320.73168758564566, 124.57507033471, 428.69872898979816, 124.01528556443957, 731.257701093799, 470.92608889837356, 618.8361925565255, 476.562401568745)","(320.7316904356045, 124.57506898642178, 428.6987315046417, 124.01529142991012, 731.2576995681532, 470.9260874741589, 618.836197046342, 476.56240810860317)","(320.7316918648759, 124.57506831024713, 428.6987327658509, 124.01529437147882, 731.2576988030327, 470.92608675990675, 618.836199298012, 476.56241138838135)","(320.7316925828689, 124.57506797057154, 428.6987333994179, 124.01529584917269, 731.2576984186752, 470.92608640110296, 618.836200429136, 476.5624130359743)"
-2432.337763146791,-2432.3377631504554,-2432.3377631504554,-2432.3377631504554,-2432.3377631504554,-2432.3377631504554,-2432.3377631504554,-2432.3377631504554,-2432.3377631569588,-2763.5127871115264,-2763.5127871339437,-2763.5127871339437,-2763.5127871339437,-2763.5127871339437,-2763.5127871339437,-2763.5127871339437,-2763.5127871339437,-2763.5127871339437,-3172.859550723082,-3172.859550723082,-3172.859550723082,-3172.859550737251,-3172.859550737251,-3172.859550794127,-3172.859550794127,-3172.859550794127,-3172.859550794127,-3506.050283167462,-3506.050283167462,-3506.050283167462,-3506.0502832070088,-3506.0502832070088,-3506.0502832722636,-3506.0502832722636,-3506.0502832722636,-3506.0502832722636,-3512.20229239669,-3706.7534709957063,-3706.7534709957063,-3706.7534709957063,-3706.7534710578634,-3706.7534710578634,-3706.7534710578634,-3706.7534710578634,-3706.7534710578634,-3706.7534710578634,-3798.800203263124,-3798.800203263124,-3798.8002032916693,-3798.800203335414,-3798.800203335414,-3798.800203335414,-3798.800203335414,-3798.800203335414,-3798.800203335414,-3875.458402725964,-3875.4584027495457,-3875.4584027495457,-3875.458402804081,-3875.458402804081,-3875.458402804081,-3875.458402804081,-3875.458402804081,-3875.458402804081,-3934.938427648193,-3934.938427684939,-3934.938427684939,-3934.9384277020768,-3934.9384277020768,-3934.9384277020768,-3934.9384277020768,-3934.9384277020768,-3934.9384277020768,-3971.098667757223,-3971.0986677748688,-3971.0986677748688,-3971.0986677748688,-3971.0986677748688,-3971.098667776546,-3971.098667776546,-3971.098667776546,-3971.098667776546,-3976.7799632892506,-3976.7799632928422,-3976.7799632957926,-3976.7799633040727,-3976.7799633040727,-3976.7799633040727,-3976.7799633040727,-3976.7799633040727,-3976.7799633040727,-3978.8942335852494,-3978.894233588645,-3978.8942335905035,-3978.8942335905035,-3978.8942335905035,-3978.8942335905035,-3978.8942335905035,-3978.8942335905035,-3978.8942335905035,-3979.224291804594,-3979.2242918050424,-3979.2242918050424,-3979.2242918050424,-3979.2242918050424,-3979.2242918050424,-3979.2242918050424,-3979.2242918050424,-3979.2242918050424,-3979.230402982548,-3979.230402982603,-3979.2304029827214,-3979.2304029827214,-3979.2304029827214,-3979.2304029827214,-3979.2304029827214,-3979.2304029827214,-3979.2304029827214,-3979.2321490331465,-3979.2321490331465,-3979.2321490331465,-3979.232149033167,-3979.232149033167,-3979.2321490331806,-3979.2321490332183,-3979.2321490332183,-3979.2321490332183,-3979.232259562862,-3979.232259562862,-3979.232259562862,-3979.232259562862,-3979.232259562862,-3979.232259562862,-3979.232259562862,-3979.232259562862,-3979.232259562862,-3979.232259562862,-3979.2322617159607,-3979.2322624216326,-3979.2322624216326,-3979.232262421656,-3979.232262421656,-3979.232262421656,-3979.232262421656,-3979.232262421656,-3979.232262421656,-3979.232262421656,-3979.232262421656,-3979.232264587342,-3979.232264587342,-3979.232264587342,-3979.232264587342,-3979.232264587342,-3979.232264587342,-3979.2322645873496,-3979.2322645873496,-3979.2322645873496,-3979.2322645873496,-3979.2322645873496,-3979.2322645873496,-3979.2322645873496,-3979.2322645873496,-3979.2322645873496,-3979.2322645873533,-3979.2322645874847,-3979.2322645874847,-3979.2322645874847,-3979.2322645874847
