"(322.0, 114.0, 449.0, 132.0, 738.0, 477.0, 647.0, 379.0)","(322.00000001490116, 114.0, 449.0, 132.0, 738.0, 477.0, 647.0, 379.0)","(322.0, 114.00000001490116, 449.0, 132.0, 738.0, 477.0, 647.0, 379.0)","(322.0, 114.0, 449.00000001490116, 132.0, 738.0, 477.0, 647.0, 379.0)","(322.0, 114.0, 449.0, 132.00000001490116, 738.0, 477.0, 647.0, 379.0)","(322.0, 114.0, 449.0, 132.0, 738.0000000149012, 477.0, 647.0, 379.0)","(322.0, 114.0, 449.0, 132.0, 738.0, 477.00000001490116, 647.0, 379.0)","(322.0, 114.0, 449.0, 132.0, 738.0, 477.0, 647.0000000149012, 379.0)","(322.0, 114.0, 449.0, 132.0, 738.0, 477.0, 647.0, 379.00000001490116)"
-1.3522331486237214e-125,-1.3522331486237214e-125,-1.352233149673149e-125,-1.352233149673149e-125,-1.352233149673149e-125,-1.352233149673149e-125,-1.352233149673149e-125,-1.3522331786444694e-125,-1.3522331860474833e-125
"(348.0, 219.0, 305.0, 237.0, 699.0, 371.0, 684.0, 466.0)","(348.00000001490116, 219.0, 305.0, 237.0, 699.0, 371.0, 684.0, 466.0)","(348.0, 219.00000001490116, 305.0, 237.0, 699.0, 371.0, 684.0, 466.0)","(348.0, 219.0, 305.00000001490116, 237.0, 699.0, 371.0, 684.0, 466.0)","(348.0, 219.0, 305.0, 237.00000001490116, 699.0, 371.0, 684.0, 466.0)","(348.0, 219.0, 305.0, 237.0, 699.0000000149012, 371.0, 684.0, 466.0)","(348.0, 219.0, 305.0, 237.0, 699.0, 371.00000001490116, 684.0, 466.0)","(348.0, 219.0, 305.0, 237.0, 699.0, 371.0, 684.0000000149012, 466.0)","(348.0, 219.0, 305.0, 237.0, 699.0, 371.0, 684.0, 466.00000001490116)"
-9.913621316618688e-138,-9.913621316618688e-138,-9.913621316618688e-138,-9.913621330099713e-138,-9.913621330099713e-138,-9.913621384518694e-138,-9.913621615108753e-138,-9.913621615108753e-138,-9.913621615108753e-138
"(303.0, 204.0, 449.0, 186.0, 691.0, 378.0, 603.0, 360.0)","(303.00000001490116, 204.0, 449.0, 186.0, 691.0, 378.0, 603.0, 360.0)","(303.0, 204.00000001490116, 449.0, 186.0, 691.0, 378.0, 603.0, 360.0)","(303.0, 204.0, 449.00000001490116, 186.0, 691.0, 378.0, 603.0, 360.0)","(303.0, 204.0, 449.0, 186.00000001490116, 691.0, 378.0, 603.0, 360.0)","(303.0, 204.0, 449.0, 186.0, 691.0000000149012, 378.0, 603.0, 360.0)","(303.0, 204.0, 449.0, 186.0, 691.0, 378.00000001490116, 603.0, 360.0)","(303.0, 204.0, 449.0, 186.0, 691.0, 378.0, 603.0000000149012, 360.0)","(303.0, 204.0, 449.0, 186.0, 691.0, 378.0, 603.0, 360.00000001490116)"
-1.1204816505843744e-259,-1.120481653014203e-259,-1.120481653014203e-259,-1.120481653014203e-259,-1.120481653014203e-259,-1.1204816604907094e-259,-1.1204816819351588e-259,-1.1204816904544245e-259,-1.1204816904544245e-259
"(385.0, 232.0, 410.0, 244.0, 726.0, 369.0, 609.0, 499.0)","(385.00000001490116, 232.0, 410.0, 244.0, 726.0, 369.0, 609.0, 499.0)","(385.0, 232.00000001490116, 410.0, 244.0, 726.0, 369.0, 609.0, 499.0)","(385.0, 232.0, 410.00000001490116, 244.0, 726.0, 369.0, 609.0, 499.0)","(385.0, 232.0, 410.0, 244.00000001490116, 726.0, 369.0, 609.0, 499.0)","(385.0, 232.0, 410.0, 244.0, 726.0000000149012, 369.0, 609.0, 499.0)","(385.0, 232.0, 410.0, 244.0, 726.0, 369.00000001490116, 609.0, 499.0)","(385.0, 232.0, 410.0, 244.0, 726.0, 369.0, 609.0000000149012, 499.0)","(385.0, 232.0, 410.0, 244.0, 726.0, 369.0, 609.0, 499.00000001490116)"
-1.2630767293745257e-249,-1.2630767293745257e-249,-1.2630767293745257e-249,-1.2630767293745257e-249,-1.2630767293745257e-249,-1.2630767294001213e-249,-1.2630767681723324e-249,-1.2630767720136401e-249,-1.2630767720136401e-249
"(380.0, 244.0, 368.0, 130.0, 682.0, 464.0, 700.0, 447.0)","(380.00000001490116, 244.0, 368.0, 130.0, 682.0, 464.0, 700.0, 447.0)","(380.0, 244.00000001490116, 368.0, 130.0, 682.0, 464.0, 700.0, 447.0)","(380.0, 244.0, 368.00000001490116, 130.0, 682.0, 464.0, 700.0, 447.0)","(380.0, 244.0, 368.0, 130.00000001490116, 682.0, 464.0, 700.0, 447.0)","(380.0, 244.0, 368.0, 130.0, 682.0000000149012, 464.0, 700.0, 447.0)","(380.0, 244.0, 368.0, 130.0, 682.0, 464.00000001490116, 700.0, 447.0)","(380.0, 244.0, 368.0, 130.0, 682.0, 464.0, 700.0000000149012, 447.0)","(380.0, 244.0, 368.0, 130.0, 682.0, 464.0, 700.0, 447.00000001490116)"
-1.6862684263057758e-87,-1.6862684263057758e-87,-1.6862684263057758e-87,-1.6862684263057758e-87,-1.6862684263368102e-87,-1.6862684457452102e-87,-1.6862684457452102e-87,-1.6862684457452102e-87,-1.6862684457452102e-87
"(383.0, 106.0, 321.0, 103.0, 655.0, 372.0, 731.0, 496.0)","(383.00000001490116, 106.0, 321.0, 103.0, 655.0, 372.0, 731.0, 496.0)","(383.0, 106.00000001490116, 321.0, 103.0, 655.0, 372.0, 731.0, 496.0)","(383.0, 106.0, 321.00000001490116, 103.0, 655.0, 372.0, 731.0, 496.0)","(383.0, 106.0, 321.0, 103.00000001490116, 655.0, 372.0, 731.0, 496.0)","(383.0, 106.0, 321.0, 103.0, 655.0000000149012, 372.0, 731.0, 496.0)","(383.0, 106.0, 321.0, 103.0, 655.0, 372.00000001490116, 731.0, 496.0)","(383.0, 106.0, 321.0, 103.0, 655.0, 372.0, 731.0000000149012, 496.0)","(383.0, 106.0, 321.0, 103.0, 655.0, 372.0, 731.0, 496.00000001490116)"
-1.6745926320970819e-75,-1.6745926320970819e-75,-1.6745926372064072e-75,-1.6745926372064072e-75,-1.67459263854091e-75,-1.6745926652044132e-75,-1.6745926820075376e-75,-1.6745926820075376e-75,-1.6745926820075376e-75
"(387.0, 137.0, 414.0, 134.0, 729.0, 454.0, 664.0, 401.0)","(387.00000001490116, 137.0, 414.0, 134.0, 729.0, 454.0, 664.0, 401.0)","(387.0, 137.00000001490116, 414.0, 134.0, 729.0, 454.0, 664.0, 401.0)","(387.0, 137.0, 414.00000001490116, 134.0, 729.0, 454.0, 664.0, 401.0)","(387.0, 137.0, 414.0, 134.00000001490116, 729.0, 454.0, 664.0, 401.0)","(387.0, 137.0, 414.0, 134.0, 729.0000000149012, 454.0, 664.0, 401.0)","(387.0, 137.0, 414.0, 134.0, 729.0, 454.00000001490116, 664.0, 401.0)","(387.0, 137.0, 414.0, 134.0, 729.0, 454.0, 664.0000000149012, 401.0)","(387.0, 137.0, 414.0, 134.0, 729.0, 454.0, 664.0, 401.00000001490116)"
0,0,0,0,0,0,0,0,0
"(323.0, 163.0, 435.0, 124.0, 614.0, 432.0, 663.0, 435.0)","(323.00000001490116, 163.0, 435.0, 124.0, 614.0, 432.0, 663.0, 435.0)","(323.0, 163.00000001490116, 435.0, 124.0, 614.0, 432.0, 663.0, 435.0)","(323.0, 163.0, 435.00000001490116, 124.0, 614.0, 432.0, 663.0, 435.0)","(323.0, 163.0, 435.0, 124.00000001490116, 614.0, 432.0, 663.0, 435.0)","(323.0, 163.0, 435.0, 124.0, 614.0000000149012, 432.0, 663.0, 435.0)","(323.0, 163.0, 435.0, 124.0, 614.0, 432.00000001490116, 663.0, 435.0)","(323.0, 163.0, 435.0, 124.0, 614.0, 432.0, 663.0000000149012, 435.0)","(323.0, 163.0, 435.0, 124.0, 614.0, 432.0, 663.0, 435.00000001490116)"
0,0,0,0,0,0,0,0,0
"(315.0, 226.0, 373.0, 192.0, 699.0, 490.0, 607.0, 465.0)","(315.00000001490116, 226.0, 373.0, 192.0, 699.0, 490.0, 607.0, 465.0)","(315.0, 226.00000001490116, 373.0, 192.0, 699.0, 490.0, 607.0, 465.0)","(315.0, 226.0, 373.00000001490116, 192.0, 699.0, 490.0, 607.0, 465.0)","(315.0, 226.0, 373.0, 192.00000001490116, 699.0, 490.0, 607.0, 465.0)","(315.0, 226.0, 373.0, 192.0, 699.0000000149012, 490.0, 607.0, 465.0)","(315.0, 226.0, 373.0, 192.0, 699.0, 490.00000001490116, 607.0, 465.0)","(315.0, 226.0, 373.0, 192.0, 699.0, 490.0, 607.0000000149012, 465.0)","(315.0, 226.0, 373.0, 192.0, 699.0, 490.0, 607.0, 465.00000001490116)"
-2.8227686019701736e-124,-2.8227686019701736e-124,-2.8227686019701736e-124,-2.8227686019701736e-124,-2.8227686019701736e-124,-2.8227686204838735e-124,-2.8227686204838735e-124,-2.8227686989785332e-124,-2.8227686989785332e-124
"(364.0, 193.0, 327.0, 244.0, 696.0, 441.0, 643.0, 457.0)","(364.00000001490116, 193.0, 327.0, 244.0, 696.0, 441.0, 643.0, 457.0)","(364.0, 193.00000001490116, 327.0, 244.0, 696.0, 441.0, 643.0, 457.0)","(364.0, 193.0, 327.00000001490116, 244.0, 696.0, 441.0, 643.0, 457.0)","(364.0, 193.0, 327.0, 244.00000001490116, 696.0, 441.0, 643.0, 457.0)","(364.0, 193.0, 327.0, 244.0, 696.0000000149012, 441.0, 643.0, 457.0)","(364.0, 193.0, 327.0, 244.0, 696.0, 441.00000001490116, 643.0, 457.0)","(364.0, 193.0, 327.0, 244.0, 696.0, 441.0, 643.0000000149012, 457.0)","(364.0, 193.0, 327.0, 244.0, 696.0, 441.0, 643.0, 457.00000001490116)"
-7.026702224727692e-113,-7.026702224727692e-113,-7.026702224727692e-113,-7.026702224727692e-113,-7.026702224727692e-113,-7.026702277892286e-113,-7.026702287033506e-113,-7.026702389277547e-113,-7.026702389277547e-113
"(312.0, 170.0, 447.0, 103.0, 600.0, 471.0, 749.0, 466.0)","(312.00000001490116, 170.0, 447.0, 103.0, 600.0, 471.0, 749.0, 466.0)","(312.0, 170.00000001490116, 447.0, 103.0, 600.0, 471.0, 749.0, 466.0)","(312.0, 170.0, 447.00000001490116, 103.0, 600.0, 471.0, 749.0, 466.0)","(312.0, 170.0, 447.0, 103.00000001490116, 600.0, 471.0, 749.0, 466.0)","(312.0, 170.0, 447.0, 103.0, 600.0000000149012, 471.0, 749.0, 466.0)","(312.0, 170.0, 447.0, 103.0, 600.0, 471.00000001490116, 749.0, 466.0)","(312.0, 170.0, 447.0, 103.0, 600.0, 471.0, 749.0000000149012, 466.0)","(312.0, 170.0, 447.0, 103.0, 600.0, 471.0, 749.0, 466.00000001490116)"
-1.0270506156266225e-135,-1.0270506156266225e-135,-1.0270506156266225e-135,-1.0270506156266225e-135,-1.027050619440436e-135,-1.0270506531091364e-135,-1.0270506531091364e-135,-1.0270506531091364e-135,-1.0270506531091364e-135
"(404.0, 174.0, 403.0, 217.0, 654.0, 372.0, 704.0, 381.0)","(404.00000001490116, 174.0, 403.0, 217.0, 654.0, 372.0, 704.0, 381.0)","(404.0, 174.00000001490116, 403.0, 217.0, 654.0, 372.0, 704.0, 381.0)","(404.0, 174.0, 403.00000001490116, 217.0, 654.0, 372.0, 704.0, 381.0)","(404.0, 174.0, 403.0, 217.00000001490116, 654.0, 372.0, 704.0, 381.0)","(404.0, 174.0, 403.0, 217.0, 654.0000000149012, 372.0, 704.0, 381.0)","(404.0, 174.0, 403.0, 217.0, 654.0, 372.00000001490116, 704.0, 381.0)","(404.0, 174.0, 403.0, 217.0, 654.0, 372.0, 704.0000000149012, 381.0)","(404.0, 174.0, 403.0, 217.0, 654.0, 372.0, 704.0, 381.00000001490116)"
-1.3361715799215576e-192,-1.3361715799215576e-192,-1.3361715799215576e-192,-1.3361715799215576e-192,-1.3361715799215576e-192,-1.3361716067417775e-192,-1.3361716197455253e-192,-1.3361716197455253e-192,-1.3361716197455253e-192
"(430.0, 177.0, 448.0, 235.0, 749.0, 362.0, 602.0, 481.0)","(430.00000001490116, 177.0, 448.0, 235.0, 749.0, 362.0, 602.0, 481.0)","(430.0, 177.00000001490116, 448.0, 235.0, 749.0, 362.0, 602.0, 481.0)","(430.0, 177.0, 448.00000001490116, 235.0, 749.0, 362.0, 602.0, 481.0)","(430.0, 177.0, 448.0, 235.00000001490116, 749.0, 362.0, 602.0, 481.0)","(430.0, 177.0, 448.0, 235.0, 749.0000000149012, 362.0, 602.0, 481.0)","(430.0, 177.0, 448.0, 235.0, 749.0, 362.00000001490116, 602.0, 481.0)","(430.0, 177.0, 448.0, 235.0, 749.0, 362.0, 602.0000000149012, 481.0)","(430.0, 177.0, 448.0, 235.0, 749.0, 362.0, 602.0, 481.00000001490116)"
-1.9861382697539966e-286,-1.9861382697539966e-286,-1.9861382697539966e-286,-1.9861382697539966e-286,-1.9861382697539966e-286,-1.9861382697539966e-286,-1.9861383349903717e-286,-1.9861383410306849e-286,-1.9861383410306849e-286
"(414.0, 189.0, 370.0, 176.0, 719.0, 417.0, 699.0, 469.0)","(414.00000001490116, 189.0, 370.0, 176.0, 719.0, 417.0, 699.0, 469.0)","(414.0, 189.00000001490116, 370.0, 176.0, 719.0, 417.0, 699.0, 469.0)","(414.0, 189.0, 370.00000001490116, 176.0, 719.0, 417.0, 699.0, 469.0)","(414.0, 189.0, 370.0, 176.00000001490116, 719.0, 417.0, 699.0, 469.0)","(414.0, 189.0, 370.0, 176.0, 719.0000000149012, 417.0, 699.0, 469.0)","(414.0, 189.0, 370.0, 176.0, 719.0, 417.00000001490116, 699.0, 469.0)","(414.0, 189.0, 370.0, 176.0, 719.0, 417.0, 699.0000000149012, 469.0)","(414.0, 189.0, 370.0, 176.0, 719.0, 417.0, 699.0, 469.00000001490116)"
-4.657847347680648e-81,-4.657847347680648e-81,-4.657847347680648e-81,-4.657847347680648e-81,-4.657847347680648e-81,-4.657847347680648e-81,-4.657847422789296e-81,-4.657847422789296e-81,-4.657847422789296e-81
"(330.0, 209.0, 365.0, 143.0, 630.0, 390.0, 714.0, 424.0)","(330.00000001490116, 209.0, 365.0, 143.0, 630.0, 390.0, 714.0, 424.0)","(330.0, 209.00000001490116, 365.0, 143.0, 630.0, 390.0, 714.0, 424.0)","(330.0, 209.0, 365.00000001490116, 143.0, 630.0, 390.0, 714.0, 424.0)","(330.0, 209.0, 365.0, 143.00000001490116, 630.0, 390.0, 714.0, 424.0)","(330.0, 209.0, 365.0, 143.0, 630.0000000149012, 390.0, 714.0, 424.0)","(330.0, 209.0, 365.0, 143.0, 630.0, 390.00000001490116, 714.0, 424.0)","(330.0, 209.0, 365.0, 143.0, 630.0, 390.0, 714.0000000149012, 424.0)","(330.0, 209.0, 365.0, 143.0, 630.0, 390.0, 714.0, 424.00000001490116)"
-3.682365756310458e-107,-3.682365756310458e-107,-3.682365756310458e-107,-3.682365756310458e-107,-3.682365756310458e-107,-3.682365857102083e-107,-3.682365857102083e-107,-3.682365857102083e-107,-3.682365857102083e-107
